Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,MonitorID
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,1,Control,None,325
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,2,Pits,Cool,326
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,3,ConMod,Cool,327
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,4,Pits,Cool-Med,328
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,5,Mulch,Cool,329
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,6,ConMod,Cool-Med,330
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,7,Pits,Cool,331
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,8,Control,None,332
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,9,Mulch,Cool-Med,333
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,10,Seed,Cool,334
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,11,Seed,Cool-Med,335
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,12,Mulch,Cool-Med,336
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,13,ConMod,Cool,337
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,14,Pits,Cool-Med,338
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,15,Mulch,Cool-Med,339
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,16,Seed,Cool,340
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,17,Seed,Cool-Med,341
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,18,Pits,Cool,342
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,19,ConMod,Cool-Med,343
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,20,Mulch,Cool,344
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,21,Control,None,345
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,22,Pits,Cool-Med,346
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,23,ConMod,Cool,347
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,24,Control,None,348
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,25,Pits,Cool,349
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,26,ConMod,Cool-Med,350
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,27,Mulch,Cool-Med,351
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,28,Mulch,Cool,352
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,29,Seed,Cool,353
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,30,Pits,Cool-Med,354
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,31,Seed,Cool-Med,355
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,32,Mulch,Cool,356
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,33,Seed,Cool,357
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,34,ConMod,Cool,358
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,35,Seed,Cool-Med,359
Colorado Plateau,BabbittPJ,2018-07-11,2018-08-24,36,ConMod,Cool-Med,360
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,1,Control,None,361
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,2,Pits,Cool,362
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,3,ConMod,Cool,363
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,4,Pits,Cool-Med,364
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,5,Mulch,Cool,365
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,6,ConMod,Cool-Med,366
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,7,Pits,Cool,367
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,8,Control,None,368
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,9,Mulch,Cool-Med,369
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,10,Seed,Cool,370
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,11,Seed,Cool-Med,371
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,12,Mulch,Cool-Med,372
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,13,ConMod,Cool,373
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,14,Pits,Cool-Med,374
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,15,Mulch,Cool-Med,375
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,16,Seed,Cool,376
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,17,Seed,Cool-Med,377
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,18,Pits,Cool,378
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,19,ConMod,Cool-Med,379
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,20,Mulch,Cool,380
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,21,Control,None,381
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,22,Pits,Cool-Med,382
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,23,ConMod,Cool,383
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,24,Control,None,384
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,25,Pits,Cool,385
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,26,ConMod,Cool-Med,386
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,27,Mulch,Cool-Med,387
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,28,Mulch,Cool,388
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,29,Seed,Cool,389
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,30,Pits,Cool-Med,390
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,31,Seed,Cool-Med,391
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,32,ConMod,Cool,392
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,33,Seed,Cool,393
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,34,ConMod,Cool,394
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,35,Seed,Cool-Med,395
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-07,36,ConMod,Cool-Med,396
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,1,Control,None,397
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,2,Pits,Cool,398
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,3,ConMod,Cool,399
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,4,Pits,Cool-Med,400
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,5,Mulch,Cool,401
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,6,ConMod,Cool-Med,402
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,7,Pits,Cool,403
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,8,Control,None,404
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,9,Mulch,Cool-Med,405
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,10,Seed,Cool,406
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,11,Seed,Cool-Med,407
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,12,Mulch,Cool-Med,408
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,13,ConMod,Cool,409
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,14,Pits,Cool-Med,410
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,15,Mulch,Cool-Med,411
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,16,Seed,Cool,412
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,17,Seed,Cool-Med,413
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,18,Pits,Cool,414
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,19,ConMod,Cool-Med,415
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,20,Mulch,Cool,416
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,21,Control,None,417
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,22,Pits,Cool-Med,418
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,23,ConMod,Cool,419
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,24,Control,None,420
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,25,Pits,Cool,421
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,26,ConMod,Cool-Med,422
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,27,Mulch,Cool-Med,423
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,28,Mulch,Cool,424
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,29,Seed,Cool,425
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,30,Pits,Cool-Med,426
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,31,Seed,Cool-Med,427
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,32,Mulch,Cool,428
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,33,Seed,Cool,429
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,34,ConMod,Cool,430
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,35,Seed,Cool-Med,431
Colorado Plateau,BabbittPJ,2018-07-11,2018-09-17,36,ConMod,Cool-Med,432
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,1,Control,None,433
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,2,Pits,Cool,434
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,3,ConMod,Cool,435
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,4,Pits,Cool-Med,436
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,5,Mulch,Cool,437
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,6,ConMod,Cool-Med,438
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,7,Pits,Cool,439
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,8,Control,None,440
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,9,Mulch,Cool-Med,441
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,10,Seed,Cool,442
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,11,Seed,Cool-Med,443
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,12,Mulch,Cool-Med,444
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,13,ConMod,Cool,445
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,14,Pits,Cool-Med,446
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,15,Mulch,Cool-Med,447
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,16,Seed,Cool,448
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,17,Seed,Cool-Med,449
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,18,Pits,Cool,450
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,19,ConMod,Cool-Med,451
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,20,Mulch,Cool,452
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,21,Control,None,453
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,22,Pits,Cool-Med,454
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,23,ConMod,Cool,455
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,24,Control,None,456
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,25,Pits,Cool,457
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,26,ConMod,Cool-Med,458
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,27,Mulch,Cool-Med,459
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,28,Mulch,Cool,460
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,29,Seed,Cool,461
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,30,Pits,Cool-Med,462
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,31,Seed,Cool-Med,463
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,32,Mulch,Cool,464
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,33,Seed,Cool,465
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,34,ConMod,Cool,466
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,35,Seed,Cool-Med,467
Colorado Plateau,BabbittPJ,2018-07-11,2018-10-15,36,ConMod,Cool-Med,468
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,1,Control,None,469
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,2,Pits,Cool,470
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,3,ConMod,Cool,471
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,4,Pits,Cool-Med,472
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,5,Mulch,Cool,473
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,6,ConMod,Cool-Med,474
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,7,Pits,Cool,475
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,8,Control,None,476
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,9,Mulch,Cool-Med,477
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,10,Seed,Cool,478
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,11,Seed,Cool-Med,479
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,12,Mulch,Cool-Med,480
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,13,ConMod,Cool,481
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,14,Pits,Cool-Med,482
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,15,Mulch,Cool-Med,483
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,16,Seed,Cool,484
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,17,Seed,Cool-Med,485
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,18,Pits,Cool,486
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,19,ConMod,Cool-Med,487
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,20,Mulch,Cool,488
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,21,Control,None,489
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,22,Pits,Cool-Med,490
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,23,ConMod,Cool,491
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,24,Control,None,492
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,25,Pits,Cool,493
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,26,ConMod,Cool-Med,494
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,27,Mulch,Cool-Med,495
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,28,Mulch,Cool,496
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,29,Seed,Cool,497
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,30,Pits,Cool-Med,498
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,31,Seed,Cool-Med,499
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,32,Mulch,Cool,500
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,33,Seed,Cool,501
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,34,ConMod,Cool,502
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,35,Seed,Cool-Med,503
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-02,36,ConMod,Cool-Med,504
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,1,Control,None,505
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,2,Pits,Cool,506
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,3,ConMod,Cool,507
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,4,Pits,Cool-Med,508
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,5,Mulch,Cool,509
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,6,ConMod,Cool-Med,510
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,7,Pits,Cool,511
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,8,Control,None,512
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,9,Mulch,Cool-Med,513
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,10,Seed,Cool,514
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,11,Seed,Cool-Med,515
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,12,Mulch,Cool-Med,516
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,13,ConMod,Cool,517
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,14,Pits,Cool-Med,518
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,15,Mulch,Cool-Med,519
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,16,Seed,Cool,520
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,17,Seed,Cool-Med,521
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,18,Pits,Cool,522
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,19,ConMod,Cool-Med,523
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,20,Mulch,Cool,524
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,21,Control,None,525
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,22,Pits,Cool-Med,526
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,23,ConMod,Cool,527
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,24,Control,None,528
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,25,Pits,Cool,529
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,26,ConMod,Cool-Med,530
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,27,Mulch,Cool-Med,531
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,28,Mulch,Cool,532
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,29,Seed,Cool,533
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,30,Pits,Cool-Med,534
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,31,Seed,Cool-Med,535
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,32,Mulch,Cool,536
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,33,Seed,Cool,537
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,34,ConMod,Cool,538
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,35,Seed,Cool-Med,539
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-16,36,ConMod,Cool-Med,540
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,1,Control,None,541
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,2,Pits,Cool,542
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,3,ConMod,Cool,543
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,4,Pits,Cool-Med,544
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,5,Mulch,Cool,545
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,6,ConMod,Cool-Med,546
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,7,Pits,Cool,547
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,8,Control,None,548
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,9,Mulch,Cool-Med,549
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,10,Seed,Cool,550
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,11,Seed,Cool-Med,551
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,12,Mulch,Cool-Med,552
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,13,ConMod,Cool,553
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,14,Pits,Cool-Med,554
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,15,Mulch,Cool-Med,555
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,16,Seed,Cool,556
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,17,Seed,Cool-Med,557
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,18,Pits,Cool,558
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,19,ConMod,Cool-Med,559
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,20,Mulch,Cool,560
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,21,Control,None,561
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,22,Pits,Cool-Med,562
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,23,ConMod,Cool,563
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,24,Control,None,564
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,25,Pits,Cool,565
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,26,ConMod,Cool-Med,566
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,27,Mulch,Cool-Med,567
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,28,Mulch,Cool,568
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,29,Seed,Cool,569
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,30,Pits,Cool-Med,570
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,31,Seed,Cool-Med,571
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,32,Mulch,Cool,572
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,33,Seed,Cool,573
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,34,ConMod,Cool,574
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,35,Seed,Cool-Med,575
Colorado Plateau,BabbittPJ,2018-07-11,2018-11-28,36,ConMod,Cool-Med,576
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,1,Control,None,577
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,2,Pits,Cool,578
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,3,ConMod,Cool,579
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,4,Pits,Cool-Med,580
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,5,Mulch,Cool,581
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,6,ConMod,Cool-Med,582
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,7,Pits,Cool,583
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,8,Control,None,584
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,9,Mulch,Cool-Med,585
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,10,Seed,Cool,586
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,11,Seed,Cool-Med,587
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,12,Mulch,Cool-Med,588
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,13,ConMod,Cool,589
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,14,Pits,Cool-Med,590
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,15,Mulch,Cool-Med,591
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,16,Seed,Cool,592
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,17,Seed,Cool-Med,593
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,18,Pits,Cool,594
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,19,ConMod,Cool-Med,595
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,20,Mulch,Cool,596
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,21,Control,None,597
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,22,Pits,Cool-Med,598
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,23,ConMod,Cool,599
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,24,Control,None,600
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,25,Pits,Cool,601
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,26,ConMod,Cool-Med,602
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,27,Mulch,Cool-Med,603
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,28,Mulch,Cool,604
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,29,Seed,Cool,605
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,30,Pits,Cool-Med,606
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,31,Seed,Cool-Med,607
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,32,Mulch,Cool,608
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,33,Seed,Cool,609
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,34,ConMod,Cool,610
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,35,Seed,Cool-Med,611
Colorado Plateau,BabbittPJ,2018-07-11,2019-04-25,36,ConMod,Cool-Med,612
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,1,Control,None,613
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,2,Pits,Cool,614
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,3,ConMod,Cool,615
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,4,Pits,Cool-Med,616
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,5,Mulch,Cool,617
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,6,ConMod,Cool-Med,618
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,7,Pits,Cool,619
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,8,Control,None,620
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,9,Mulch,Cool-Med,621
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,10,Seed,Cool,622
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,11,Seed,Cool-Med,623
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,12,Mulch,Cool-Med,624
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,13,ConMod,Cool,625
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,14,Pits,Cool-Med,626
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,15,Mulch,Cool-Med,627
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,16,Seed,Cool,628
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,17,Seed,Cool-Med,629
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,18,Pits,Cool,630
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,19,ConMod,Cool-Med,631
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,20,Mulch,Cool,632
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,21,Control,None,633
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,22,Pits,Cool-Med,634
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,23,ConMod,Cool,635
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,24,Control,None,636
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,25,Pits,Cool,637
Colorado Plateau,BabbittPJ,2018-07-11,2019-06-14,26,ConMod,Cool-Med,638
