Region,Site,Date_Seeded,Date_Monitored,SiteDateID,Plot,Treatment,PlotMix,SiteDatePlotID,CodeOriginal,Code,Name,Native,Duration,Lifeform,Count,Height,raw.row,SpeciesSeeded,PlantSource
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,2,Seed,Med-Warm,74,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,9,65,153,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,2,Seed,Med-Warm,74,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,20,154,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,2,Seed,Med-Warm,74,MEOF,MEOF,Melilotus officinalis,Introduced,Unknown,Forb,1,2,155,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,3,Control,None,75,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,43,156,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,3,Control,None,75,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,7,157,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,3,Control,None,75,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,6,15,158,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,3,Control,None,75,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,18,159,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,3,Control,None,75,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,16,160,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,4,Pits,Med-Warm,76,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,55,161,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,4,Pits,Med-Warm,76,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,73,162,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,4,Pits,Med-Warm,76,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,32,23,163,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,4,Pits,Med-Warm,76,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,9,8,164,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,5,Seed,Warm,77,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,6,165,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,5,Seed,Warm,77,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,36,166,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,5,Seed,Warm,77,UNFO5,UNFO5.AguaFria,"Unknown forb 5, AguaFria",Unknown,Unknown,Forb,1,4,167,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,5,Seed,Warm,77,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,47,21,168,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,5,Seed,Warm,77,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,19,169,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,5,Seed,Warm,77,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,9,170,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,6,ConMod,Med-Warm,78,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,2,171,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,6,ConMod,Med-Warm,78,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,25,31,172,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,6,ConMod,Med-Warm,78,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,7,173,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,6,ConMod,Med-Warm,78,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,6,5,174,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,7,175,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,16,176,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,52,177,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,UNFO6,UNFO6.AguaFria,"Unknown forb 6, AguaFria",Unknown,Unknown,Forb,1,25,178,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,36,24,179,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,25,180,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,7,Mulch,Warm,79,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,8,12,181,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,8,Seed,Med-Warm,80,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,10,182,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,8,Seed,Med-Warm,80,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,30,14,183,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,8,Seed,Med-Warm,80,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,13,184,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,8,Seed,Med-Warm,80,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,6,185,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,9,ConMod,Warm,81,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,6,186,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,9,ConMod,Warm,81,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,5,187,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,9,ConMod,Warm,81,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,55,188,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,9,ConMod,Warm,81,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,28,24,189,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,9,ConMod,Warm,81,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,7,17,190,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,10,Mulch,Med-Warm,82,UNGR1,UNGR1.AguaFria,"Unknown grass 1, AguaFria",Native,Unknown,Grass,2,11,191,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,10,Mulch,Med-Warm,82,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,2,22,192,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,10,Mulch,Med-Warm,82,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,49,193,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,10,Mulch,Med-Warm,82,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,7,15,194,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,10,Mulch,Med-Warm,82,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,7,12,195,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,11,Seed,Warm,83,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,7,196,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,11,Seed,Warm,83,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,35,21,197,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,11,Seed,Warm,83,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,15,198,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,11,Seed,Warm,83,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,5,13,199,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,12,ConMod,Med-Warm,84,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,13,200,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,12,ConMod,Med-Warm,84,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,4,21,201,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,12,ConMod,Med-Warm,84,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,24,202,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,12,ConMod,Med-Warm,84,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,12,39,203,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,13,Pits,Warm,85,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,1,65,204,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,13,Pits,Warm,85,UNFO3,UNFO3.AguaFria,"Unknown forb 3, AguaFria",Unknown,Unknown,Forb,1,7,205,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,13,Pits,Warm,85,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,26,12,206,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,13,Pits,Warm,85,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,14,207,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,13,Pits,Warm,85,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,9,208,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,14,Control,None,86,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,2,60,209,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,14,Control,None,86,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,25,25,210,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,14,Control,None,86,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,2,19,211,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,14,Control,None,86,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,17,212,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,15,Pits,Med-Warm,87,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,2,29,213,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,15,Pits,Med-Warm,87,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,23,32,214,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,15,Pits,Med-Warm,87,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,16,215,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,16,Mulch,Warm,88,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,4,8,216,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,16,Mulch,Warm,88,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,7,217,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,16,Mulch,Warm,88,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,35,218,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,16,Mulch,Warm,88,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,9,12,219,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,16,Mulch,Warm,88,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,9,15,220,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,17,Seed,Med-Warm,89,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,33,221,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,17,Seed,Med-Warm,89,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,15,14,222,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,17,Seed,Med-Warm,89,BOSPP,BOSPP.AguaFria,"local Bouteloua species (unknown), AguaFria",Native,Unknown,Grass,2,11,223,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,17,Seed,Med-Warm,89,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,8,29,224,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,17,Seed,Med-Warm,89,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,5,8,225,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,18,ConMod,Warm,90,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,9,226,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,18,ConMod,Warm,90,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,6,227,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,18,ConMod,Warm,90,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,2,22,228,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,18,ConMod,Warm,90,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,24,21,229,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,18,ConMod,Warm,90,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,7,34,230,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,18,ConMod,Warm,90,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,4,8,231,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,6,232,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,4,12,233,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,2,59,234,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,13,235,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,UNGR1,UNGR1.AguaFria,"Unknown grass 1, AguaFria",Native,Unknown,Grass,1,95,236,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,28,19,237,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,21,238,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,19,Seed,Warm,91,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,8,14,239,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,20,Pits,Warm,92,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,7,240,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,20,Pits,Warm,92,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,1,50,241,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,20,Pits,Warm,92,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,20,18,242,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,20,Pits,Warm,92,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,1,24,243,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,20,Pits,Warm,92,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,7,244,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,21,ConMod,Med-Warm,93,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,6,245,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,21,ConMod,Med-Warm,93,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,2,73,246,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,21,ConMod,Med-Warm,93,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,8,247,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,21,ConMod,Med-Warm,93,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,6,248,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,21,ConMod,Med-Warm,93,MEOF,MEOF,Melilotus officinalis,Introduced,Unknown,Forb,1,13,249,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,22,Mulch,Med-Warm,94,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,2,35,250,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,22,Mulch,Med-Warm,94,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,38,251,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,22,Mulch,Med-Warm,94,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,22,19,252,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,22,Mulch,Med-Warm,94,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,29,253,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,23,Control,None,95,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,38,254,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,23,Control,None,95,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,33,255,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,23,Control,None,95,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,11,10,256,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,23,Control,None,95,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,6,23,257,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,24,Mulch,Warm,96,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,3,44,258,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,24,Mulch,Warm,96,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,23,15,259,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,24,Mulch,Warm,96,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,12,25,260,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,25,Pits,Med-Warm,97,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,4,39,261,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,25,Pits,Med-Warm,97,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,4,8,262,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,25,Pits,Med-Warm,97,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,16,8,263,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,25,Pits,Med-Warm,97,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,9,264,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,26,Seed,Med-Warm,98,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,4,55,265,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,26,Seed,Med-Warm,98,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,64,266,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,26,Seed,Med-Warm,98,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,56,19,267,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,26,Seed,Med-Warm,98,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,16,45,268,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,26,Seed,Med-Warm,98,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,5,15,269,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,27,ConMod,Warm,99,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,9,62,270,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,27,ConMod,Warm,99,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,3,71,271,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,27,ConMod,Warm,99,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,32,18,272,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,27,ConMod,Warm,99,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,18,273,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,27,ConMod,Warm,99,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,17,16,274,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,28,Pits,Warm,100,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,35,275,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,28,Pits,Warm,100,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,24,15,276,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,28,Pits,Warm,100,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,2,277,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,29,Mulch,Med-Warm,101,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,2,65,278,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,29,Mulch,Med-Warm,101,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,3,25,279,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,29,Mulch,Med-Warm,101,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,24,17,280,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,29,Mulch,Med-Warm,101,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,1,2,281,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,29,Mulch,Med-Warm,101,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,18,15,282,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,29,Mulch,Med-Warm,101,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,13,283,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,30,ConMod,Med-Warm,102,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,24,284,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,30,ConMod,Med-Warm,102,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,16,15,285,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,30,ConMod,Med-Warm,102,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,15,25,286,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,30,ConMod,Med-Warm,102,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,7,12,287,No,Introduced/Invasive
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,31,Pits,Med-Warm,103,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,9,15,288,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,32,Pits,Warm,104,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,14,289,No,Unknown_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,32,Pits,Warm,104,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,20,21,290,No,Native_recruit
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,33,Seed,Warm,105,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,10,291,Yes,Seeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,33,Seed,Warm,105,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,25,292,No,Unknown_recruit
