Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,SiteDatePlotID,SiteDateID,CodeOriginal,Code,Name,Native,Duration,Lifeform,SpeciesSeeded,ObsSource,PlantSource
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,223,Seed,Medium,5788,3,IPLO2,IPLO2,Ipomopsis longiflora,Native,Annual,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,223,Seed,Medium,5788,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,224,Mulch,Medium,5789,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,225,ConMod,Warm,5790,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,226,Pits,Warm,5791,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,226,Pits,Warm,5791,3,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,226,Pits,Warm,5791,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,227,Seed,Medium,5792,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,227,Seed,Medium,5792,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,228,Mulch,Warm,5793,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,228,Mulch,Warm,5793,3,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,228,Mulch,Warm,5793,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,229,Seed,Medium,5794,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,230,Control,None,5795,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,230,Control,None,5795,3,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,230,Control,None,5795,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,231,Seed,Warm,5796,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,231,Seed,Warm,5796,3,IPLO2,IPLO2,Ipomopsis longiflora,Native,Annual,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,231,Seed,Warm,5796,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,232,ConMod,Medium,5797,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,232,ConMod,Medium,5797,3,CRPO5,CRPO5,Croton pottsii,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,232,ConMod,Medium,5797,3,IPLO2,IPLO2,Ipomopsis longiflora,Native,Annual,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,232,ConMod,Medium,5797,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,233,ConMod,Medium,5798,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,233,ConMod,Medium,5798,3,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,233,ConMod,Medium,5798,3,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,234,Pits,Medium,5799,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,235,Mulch,Medium,5800,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-10-29T00:00:00Z,236,Pits,Medium,5801,3,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,201,ConMod,Medium,5838,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,202,Control,None,5839,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,203,Mulch,Medium,5840,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,subplot,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,203,Mulch,Medium,5840,5,Unksalsola,Unksalsola.Creosote,"Unknown forb; A very small (tiny really) forb germinant that has linear leaves like a small Salsola would. Unlikely to be salsola but best way to distinguish it from other unks., Creosote",Unknown,Unknown,Forb,No,subplot,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,204,Seed,Warm,5841,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,204,Seed,Warm,5841,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,204,Seed,Warm,5841,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,205,Mulch,Warm,5842,5,Unkforb,Unkforb.Creosote,"Unknown forb, Creosote",Unknown,Unknown,Forb,No,subplot,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,206,ConMod,Warm,5843,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,207,Pits,Medium,5844,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,207,Pits,Medium,5844,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,subplot,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,208,Pits,Medium,5845,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,209,ConMod,Warm,5846,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,210,Seed,Warm,5847,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,211,ConMod,Medium,5848,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,211,ConMod,Medium,5848,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,212,Pits,Medium,5849,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,212,Pits,Medium,5849,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,213,Seed,Medium,5850,5,ACNA2,ACNA2,Acourtia nana,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,213,Seed,Medium,5850,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,213,Seed,Medium,5850,5,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,No,subplot,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,213,Seed,Medium,5850,5,Unksalsola,Unksalsola.Creosote,"Unknown forb; A very small (tiny really) forb germinant that has linear leaves like a small Salsola would. Unlikely to be salsola but best way to distinguish it from other unks., Creosote",Unknown,Unknown,Forb,No,subplot,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,214,Control,None,5851,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,214,Control,None,5851,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,214,Control,None,5851,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,214,Control,None,5851,5,Unkforb3,Unkforb3.Creosote,"Unknown forb3, Creosote",Native/Unknown,Unknown,Forb,No,2x2,Likely native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,215,Pits,Warm,5852,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,216,Control,None,5853,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,216,Control,None,5853,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,subplot,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,217,Mulch,Warm,5854,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,217,Mulch,Warm,5854,5,ACNA2,ACNA2,Acourtia nana,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,217,Mulch,Warm,5854,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,217,Mulch,Warm,5854,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,217,Mulch,Warm,5854,5,Unksalsola,Unksalsola.Creosote,"Unknown forb; A very small (tiny really) forb germinant that has linear leaves like a small Salsola would. Unlikely to be salsola but best way to distinguish it from other unks., Creosote",Unknown,Unknown,Forb,No,2x2,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,218,ConMod,Warm,5855,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,218,ConMod,Warm,5855,5,ACNA2,ACNA2,Acourtia nana,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,218,ConMod,Warm,5855,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,218,ConMod,Warm,5855,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,219,Pits,Warm,5856,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,220,ConMod,Medium,5857,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,220,ConMod,Medium,5857,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,221,Mulch,Medium,5858,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,221,Mulch,Medium,5858,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,222,Seed,Warm,5859,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,222,Seed,Warm,5859,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,223,Seed,Medium,5860,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,224,Mulch,Medium,5861,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,225,ConMod,Warm,5862,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,226,Pits,Warm,5863,5,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,226,Pits,Warm,5863,5,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,226,Pits,Warm,5863,5,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,subplot,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,227,Seed,Medium,5864,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,227,Seed,Medium,5864,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,228,Mulch,Warm,5865,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,228,Mulch,Warm,5865,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,229,Seed,Medium,5866,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,229,Seed,Medium,5866,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,229,Seed,Medium,5866,5,Unksalsola,Unksalsola.Creosote,"Unknown forb; A very small (tiny really) forb germinant that has linear leaves like a small Salsola would. Unlikely to be salsola but best way to distinguish it from other unks., Creosote",Unknown,Unknown,Forb,No,2x2,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,230,Control,None,5867,5,ACCH,ACCH.Creosote,"Unknown ACCH, Creosote",Unknown,Unknown,Unknown,No,2x2,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,230,Control,None,5867,5,AMCH3,AMCH3,Ammocodon chenopodioides,Native,Perennial,Forb,No,subplot,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,230,Control,None,5867,5,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,230,Control,None,5867,5,Unksalsola,Unksalsola.Creosote,"Unknown forb; A very small (tiny really) forb germinant that has linear leaves like a small Salsola would. Unlikely to be salsola but best way to distinguish it from other unks., Creosote",Unknown,Unknown,Forb,No,subplot,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,231,Seed,Warm,5868,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,231,Seed,Warm,5868,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,231,Seed,Warm,5868,5,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,232,ConMod,Medium,5869,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,232,ConMod,Medium,5869,5,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,233,ConMod,Medium,5870,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,234,Pits,Medium,5871,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,235,Mulch,Medium,5872,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2020-12-12T00:00:00Z,236,Pits,Medium,5873,5,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,201,ConMod,Medium,5874,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,202,Control,None,5875,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,203,Mulch,Medium,5876,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,204,Seed,Warm,5877,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,205,Mulch,Warm,5878,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,206,ConMod,Warm,5879,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,207,Pits,Medium,5880,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,208,Pits,Medium,5881,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,209,ConMod,Warm,5882,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,210,Seed,Warm,5883,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,211,ConMod,Medium,5884,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,212,Pits,Medium,5885,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,212,Pits,Medium,5885,6,DEPI,DEPI,Descurainia pinnata,Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,212,Pits,Medium,5885,6,Eriogonum,Eriogonum.Creosote,"Eriogonum spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,212,Pits,Medium,5885,6,Lesquerella sp.,LESSPP.Creosote,"Lesquerella spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,212,Pits,Medium,5885,6,Unkastr2,Unkastr2.Creosote,"Unknown aster 2, Creosote",Unknown,Unknown,Forb,No,2x2,Unknown_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,212,Pits,Medium,5885,6,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,213,Seed,Medium,5886,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,213,Seed,Medium,5886,6,ACNA2,ACNA2,Acourtia nana,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,214,Control,None,5887,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,215,Pits,Warm,5888,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,215,Pits,Warm,5888,6,Unkcrypt,Unkcrypt.Creosote,"Cryptantha spp., Creosote",Native,Unknown,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,216,Control,None,5889,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,216,Control,None,5889,6,ACNA2,ACNA2,Acourtia nana,Native,Perennial,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,217,Mulch,Warm,5890,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,218,ConMod,Warm,5891,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,219,Pits,Warm,5892,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,220,ConMod,Medium,5893,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,221,Mulch,Medium,5894,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,222,Seed,Warm,5895,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,222,Seed,Warm,5895,6,DAPU7,DAPU7,Dasyochloa pulchella,Native,Perennial,Grass,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,223,Seed,Medium,5896,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,224,Mulch,Medium,5897,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,225,ConMod,Warm,5898,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,226,Pits,Warm,5899,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,227,Seed,Medium,5900,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,228,Mulch,Warm,5901,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,229,Seed,Medium,5902,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,230,Control,None,5903,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,231,Seed,Warm,5904,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,232,ConMod,Medium,5905,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,233,ConMod,Medium,5906,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,234,Pits,Medium,5907,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,235,Mulch,Medium,5908,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-03-20T00:00:00Z,236,Pits,Medium,5909,6,0,0,0,0,0,0,0,subplot,0
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-10-11T00:00:00Z,201,ConMod,Medium,5910,7,AMPA,AMPA,Amaranthus palmeri,Native,Annual,Forb,No,2x2,Native_recruit
Chihuahuan,Creosote,2020-08-05T00:00:00Z,2021-10-11T00:00:00Z,201,ConMod,Medium,5910,7,BAAB,BAAB,Bahia absinthifolia,Native,Perennial,Forb,No,2x2,Native_recruit
