Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,CodeOriginal,Code,Name,Native,Duration,Lifeform,Count,Height,raw.row,MonitorID,SpeciesSeeded
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,5,Seed,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,47,21,168,77,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,5,Seed,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,19,169,77,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,5,Seed,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,9,170,77,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,6,ConMod,Med-Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,2,171,78,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,6,ConMod,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,25,31,172,78,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,6,ConMod,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,7,173,78,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,6,ConMod,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,6,5,174,78,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,7,175,79,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,16,176,79,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,52,177,79,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,UNFO6,UNFO6.AguaFria,"Unknown forb 6, AguaFria",Unknown,Unknown,Forb,1,25,178,79,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,36,24,179,79,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,25,180,79,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,7,Mulch,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,8,12,181,79,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,8,Seed,Med-Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,10,182,80,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,8,Seed,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,30,14,183,80,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,8,Seed,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,13,184,80,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,8,Seed,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,6,185,80,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,9,ConMod,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,6,186,81,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,9,ConMod,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,5,187,81,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,9,ConMod,Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,55,188,81,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,9,ConMod,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,28,24,189,81,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,9,ConMod,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,7,17,190,81,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,10,Mulch,Med-Warm,UNGR1,UNGR1.AguaFria,"Unknown grass 1, AguaFria",Native,Unknown,Grass,2,11,191,82,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,10,Mulch,Med-Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,2,22,192,82,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,10,Mulch,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,49,193,82,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,10,Mulch,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,7,15,194,82,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,10,Mulch,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,7,12,195,82,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,11,Seed,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,7,196,83,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,11,Seed,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,35,21,197,83,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,11,Seed,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,15,198,83,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,11,Seed,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,5,13,199,83,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,12,ConMod,Med-Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,13,200,84,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,12,ConMod,Med-Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,4,21,201,84,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,12,ConMod,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,24,202,84,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,12,ConMod,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,12,39,203,84,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,13,Pits,Warm,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,1,65,204,85,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,13,Pits,Warm,UNFO3,UNFO3.AguaFria,"Unknown forb 3, AguaFria",Unknown,Unknown,Forb,1,7,205,85,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,13,Pits,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,26,12,206,85,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,13,Pits,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,14,207,85,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,13,Pits,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,9,208,85,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,14,Control,None,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,2,60,209,86,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,14,Control,None,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,25,25,210,86,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,14,Control,None,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,2,19,211,86,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,14,Control,None,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,17,212,86,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,15,Pits,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,2,29,213,87,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,15,Pits,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,23,32,214,87,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,15,Pits,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,16,215,87,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,Mulch,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,4,8,216,88,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,7,217,88,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,Mulch,Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,35,218,88,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,Mulch,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,9,12,219,88,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,16,Mulch,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,9,15,220,88,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,17,Seed,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,33,221,89,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,17,Seed,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,15,14,222,89,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,17,Seed,Med-Warm,BOSPP,BOSPP.AguaFria,"local Bouteloua species (unknown), AguaFria",Native,Unknown,Grass,2,11,223,89,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,17,Seed,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,8,29,224,89,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,17,Seed,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,5,8,225,89,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,18,ConMod,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,9,226,90,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,18,ConMod,Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,6,227,90,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,18,ConMod,Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,2,22,228,90,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,18,ConMod,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,24,21,229,90,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,18,ConMod,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,7,34,230,90,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,18,ConMod,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,4,8,231,90,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,6,232,91,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,4,12,233,91,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,2,59,234,91,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,13,235,91,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,UNGR1,UNGR1.AguaFria,"Unknown grass 1, AguaFria",Native,Unknown,Grass,1,95,236,91,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,28,19,237,91,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,21,238,91,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,19,Seed,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,8,14,239,91,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,20,Pits,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,7,240,92,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,20,Pits,Warm,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,1,50,241,92,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,20,Pits,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,20,18,242,92,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,20,Pits,Warm,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,1,24,243,92,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,20,Pits,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,2,7,244,92,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,21,ConMod,Med-Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,6,245,93,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,21,ConMod,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,2,73,246,93,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,21,ConMod,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,8,247,93,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,21,ConMod,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,6,248,93,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,21,ConMod,Med-Warm,MEOF,MEOF,Melilotus officinalis,Introduced,Unknown,Forb,1,13,249,93,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,22,Mulch,Med-Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,2,35,250,94,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,22,Mulch,Med-Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,38,251,94,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,22,Mulch,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,22,19,252,94,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,22,Mulch,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,29,253,94,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,23,Control,None,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,38,254,95,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,23,Control,None,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,33,255,95,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,23,Control,None,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,11,10,256,95,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,23,Control,None,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,6,23,257,95,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,24,Mulch,Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,3,44,258,96,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,24,Mulch,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,23,15,259,96,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,24,Mulch,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,12,25,260,96,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,25,Pits,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,4,39,261,97,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,25,Pits,Med-Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,4,8,262,97,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,25,Pits,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,16,8,263,97,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,25,Pits,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,9,264,97,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,26,Seed,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,4,55,265,98,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,26,Seed,Med-Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,64,266,98,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,26,Seed,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,56,19,267,98,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,26,Seed,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,16,45,268,98,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,26,Seed,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,5,15,269,98,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,27,ConMod,Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,9,62,270,99,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,27,ConMod,Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,3,71,271,99,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,27,ConMod,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,32,18,272,99,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,27,ConMod,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,18,273,99,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,27,ConMod,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,17,16,274,99,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,28,Pits,Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,1,35,275,100,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,28,Pits,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,24,15,276,100,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,28,Pits,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,1,2,277,100,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,29,Mulch,Med-Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,2,65,278,101,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,29,Mulch,Med-Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,3,25,279,101,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,29,Mulch,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,24,17,280,101,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,29,Mulch,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,1,2,281,101,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,29,Mulch,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,18,15,282,101,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,29,Mulch,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,13,283,101,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,30,ConMod,Med-Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,1,24,284,102,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,30,ConMod,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,16,15,285,102,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,30,ConMod,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,15,25,286,102,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,30,ConMod,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,7,12,287,102,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,31,Pits,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,9,15,288,103,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,32,Pits,Warm,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,14,289,104,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,32,Pits,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,20,21,290,104,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,33,Seed,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,10,291,105,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,33,Seed,Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,1,25,292,105,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,33,Seed,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,4,22,293,105,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,33,Seed,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,6,24,294,105,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,34,ConMod,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,4,295,106,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,34,ConMod,Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,75,296,106,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,34,ConMod,Warm,BOSPP,BOSPP.AguaFria,"local Bouteloua species (unknown), AguaFria",Native,Unknown,Grass,2,8,297,106,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,34,ConMod,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,6,24,298,106,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,34,ConMod,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,10,14,299,106,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,35,Control,None,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,19,300,107,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,35,Control,None,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,3,55,301,107,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,35,Control,None,UNFO2,UNFO2.AguaFria,"Unknown forb 2, AguaFria",Unknown,Unknown,Forb,2,15,302,107,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,35,Control,None,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,11,32,303,107,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,35,Control,None,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,19,13,304,107,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,ACHY,ACHY,Achnatherum hymenoides,Native,Perennial,Grass,1,55,305,108,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,LUSPP,LUSPP.AguaFria,"Lupinus spp., AguaFria",Native/Unknown,Unknown,Forb,2,18,306,108,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,11,111,307,108,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,6,65,308,108,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,9,34,309,108,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,5,25,310,108,No
Colorado Plateau,AguaFria,2018-09-05,2018-10-26,36,Mulch,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,17,32,311,108,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,1,Mulch,Med-Warm,UNGR4,UNGR4.AguaFria,"Unknown grass 4, AguaFria",Unknown,Unknown,Grass,6,45,312,109,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,1,Mulch,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,34,35,313,109,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,1,Mulch,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,14,50,314,109,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,1,Mulch,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,3,30,315,109,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,1,Mulch,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,25,316,109,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,UNGR1,UNGR1.AguaFria,"Unknown grass 1, AguaFria",Native,Unknown,Grass,1,15,317,110,Yes
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,UNFO1,UNFO1.AguaFria,"Unknown forb 1, AguaFria",Unknown,Unknown,Forb,3,20,318,110,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,55,319,110,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,UNGR3,UNGR3.AguaFria,"Unknown grass 3, AguaFria",Native,Unknown,Grass,1,35,320,110,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,12,50,321,110,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,LEPA6,LEPA6,Leptochloa panicea,Native,Unknown,Grass,5,15,322,110,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,1,15,323,110,No
Colorado Plateau,AguaFria,2018-09-05,2018-11-15,2,Seed,Med-Warm,BRNI,BRNI,Brassica nigra,Introduced,Annual,Forb,10,50,324,110,No
